measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,1,Male,25,50-69 years,294,All causes,3,Rate,2000,41980.182569210374,45284.473912604786,38818.907923494495
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,2,Female,25,50-69 years,294,All causes,3,Rate,2000,26183.173770754613,28785.19067173125,23670.051390905235
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,3,Both,25,50-69 years,294,All causes,3,Rate,2000,33474.16640467048,35421.30097043892,31663.12971871425
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,1,Male,26,70+ years,294,All causes,3,Rate,2000,97523.55826332449,103134.56625773216,92045.15625460357
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,2,Female,26,70+ years,294,All causes,3,Rate,2000,81563.8949717944,87547.09248231578,77396.58958384677
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,3,Both,26,70+ years,294,All causes,3,Rate,2000,88307.055594679,91632.99185866772,85221.96645268191
4,YLLs (Years of Life Lost),200,Benin,1,Male,1,Under 5,294,All causes,3,Rate,2000,301399.85205303325,330763.4071127126,275851.17764049536
4,YLLs (Years of Life Lost),200,Benin,2,Female,1,Under 5,294,All causes,3,Rate,2000,268116.9057359303,289475.98917399533,248129.86489718378
4,YLLs (Years of Life Lost),200,Benin,3,Both,1,Under 5,294,All causes,3,Rate,2000,285043.91373669164,310278.9406866316,262934.19701841177
4,YLLs (Years of Life Lost),200,Benin,1,Male,23,5-14 years,294,All causes,3,Rate,2000,12194.429704436689,14416.167364494684,10114.078993996698
4,YLLs (Years of Life Lost),200,Benin,2,Female,23,5-14 years,294,All causes,3,Rate,2000,9647.967143078931,11752.904479662866,7600.27045767573
4,YLLs (Years of Life Lost),200,Benin,3,Both,23,5-14 years,294,All causes,3,Rate,2000,10956.839675660378,13073.21579303868,8889.26270222118
4,YLLs (Years of Life Lost),200,Benin,1,Male,24,15-49 years,294,All causes,3,Rate,2000,23378.921676121587,26961.985248776575,19729.865809007104
4,YLLs (Years of Life Lost),200,Benin,2,Female,24,15-49 years,294,All causes,3,Rate,2000,19603.40860782513,23785.66051814358,15711.689634136355
4,YLLs (Years of Life Lost),200,Benin,3,Both,24,15-49 years,294,All causes,3,Rate,2000,21347.098828226124,25021.23699546533,17648.404224816757
4,YLLs (Years of Life Lost),200,Benin,1,Male,25,50-69 years,294,All causes,3,Rate,2000,81232.60975855215,94287.51704865764,70184.51449836488
4,YLLs (Years of Life Lost),200,Benin,2,Female,25,50-69 years,294,All causes,3,Rate,2000,53043.4241894888,61084.55600669783,45499.229115657436
4,YLLs (Years of Life Lost),200,Benin,3,Both,25,50-69 years,294,All causes,3,Rate,2000,66382.73946143029,76448.57783994907,57101.24812040749
4,YLLs (Years of Life Lost),200,Benin,1,Male,26,70+ years,294,All causes,3,Rate,2000,154646.61408509128,168114.80284876708,141862.86479404298
4,YLLs (Years of Life Lost),200,Benin,2,Female,26,70+ years,294,All causes,3,Rate,2000,114707.25901266762,122599.83766608682,107196.88053001193
4,YLLs (Years of Life Lost),200,Benin,3,Both,26,70+ years,294,All causes,3,Rate,2000,133179.60930232448,143596.54938994523,123238.7054411749
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,1,Male,1,Under 5,294,All causes,3,Rate,1990,369796.52128032007,409604.04211664957,335441.55801974545
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,2,Female,1,Under 5,294,All causes,3,Rate,1990,324791.70189305197,354945.86611504277,296494.000242153
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,3,Both,1,Under 5,294,All causes,3,Rate,1990,347611.07311757,382741.84278445394,316111.6675760074
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,1,Male,23,5-14 years,294,All causes,3,Rate,1990,19506.493664650145,22256.42795124644,16611.508505410264
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,2,Female,23,5-14 years,294,All causes,3,Rate,1990,15979.733792224326,17866.49683594823,13925.22363114877
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,3,Both,23,5-14 years,294,All causes,3,Rate,1990,17764.34737734194,20124.760160424674,15279.38432189461
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,1,Male,24,15-49 years,294,All causes,3,Rate,1990,28572.40153946906,33782.03522002873,23618.410097857955
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,2,Female,24,15-49 years,294,All causes,3,Rate,1990,23796.229253683632,28833.916350397136,19107.56751069674
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,3,Both,24,15-49 years,294,All causes,3,Rate,1990,26085.959797024545,31221.462949653396,21272.221120610437
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,1,Male,25,50-69 years,294,All causes,3,Rate,1990,105617.33352066627,127398.86928445754,84483.67205270239
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,2,Female,25,50-69 years,294,All causes,3,Rate,1990,71037.29356057408,85592.80469511525,57539.93426416402
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,3,Both,25,50-69 years,294,All causes,3,Rate,1990,87658.93915749606,105687.08356184386,70491.02573468661
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,1,Male,26,70+ years,294,All causes,3,Rate,1990,174695.77037811442,192750.65044541194,154241.74153033175
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,2,Female,26,70+ years,294,All causes,3,Rate,1990,133446.43837671846,147251.70984090818,120189.93445896497
4,YLLs (Years of Life Lost),12,Lao People's Democratic Republic,3,Both,26,70+ years,294,All causes,3,Rate,1990,152228.7933809543,167830.43511958202,135702.45340658227
4,YLLs (Years of Life Lost),76,Belgium,1,Male,1,Under 5,294,All causes,3,Rate,1990,20376.323417370946,21050.543671408377,19729.688867301687
4,YLLs (Years of Life Lost),76,Belgium,2,Female,1,Under 5,294,All causes,3,Rate,1990,15250.677819777098,15776.694880952671,14738.876038791072
4,YLLs (Years of Life Lost),76,Belgium,3,Both,1,Under 5,294,All causes,3,Rate,1990,17879.857000352447,18452.70323806996,17333.586629772348
4,YLLs (Years of Life Lost),195,Namibia,1,Male,1,Under 5,294,All causes,3,Rate,2010,107226.8901508885,129481.40737603286,88255.43011386345
4,YLLs (Years of Life Lost),195,Namibia,2,Female,1,Under 5,294,All causes,3,Rate,2010,85262.9661079636,100839.06342871858,71267.38461242917
4,YLLs (Years of Life Lost),195,Namibia,3,Both,1,Under 5,294,All causes,3,Rate,2010,96247.36426584123,114930.66528011329,79779.0078731742
4,YLLs (Years of Life Lost),195,Namibia,1,Male,23,5-14 years,294,All causes,3,Rate,2010,9538.755280200381,10614.727764897918,8097.05264721982
4,YLLs (Years of Life Lost),195,Namibia,2,Female,23,5-14 years,294,All causes,3,Rate,2010,6581.821482920401,7364.560027407488,5611.362506639992
4,YLLs (Years of Life Lost),195,Namibia,3,Both,23,5-14 years,294,All causes,3,Rate,2010,8048.117798673062,8984.207738579122,6848.758033013118
4,YLLs (Years of Life Lost),195,Namibia,1,Male,24,15-49 years,294,All causes,3,Rate,2010,36596.59970386396,45508.256567184515,29766.456059963177
4,YLLs (Years of Life Lost),195,Namibia,2,Female,24,15-49 years,294,All causes,3,Rate,2010,27944.878636736514,36336.567309947146,22364.270120177192
4,YLLs (Years of Life Lost),195,Namibia,3,Both,24,15-49 years,294,All causes,3,Rate,2010,32169.245630079142,39949.78320083262,26330.587054128184
4,YLLs (Years of Life Lost),195,Namibia,1,Male,25,50-69 years,294,All causes,3,Rate,2010,99025.13838506813,115425.69110830649,85978.70438706229
4,YLLs (Years of Life Lost),195,Namibia,2,Female,25,50-69 years,294,All causes,3,Rate,2010,48132.10498064287,60085.953166619656,37240.51452359263
4,YLLs (Years of Life Lost),195,Namibia,3,Both,25,50-69 years,294,All causes,3,Rate,2010,70897.00191432095,84007.1443898292,59625.222762603546
4,YLLs (Years of Life Lost),195,Namibia,1,Male,26,70+ years,294,All causes,3,Rate,2010,159657.9977905643,168098.4925698499,152513.9388398537
4,YLLs (Years of Life Lost),195,Namibia,2,Female,26,70+ years,294,All causes,3,Rate,2010,101256.34414500133,115282.2167111517,82804.99944396038
4,YLLs (Years of Life Lost),195,Namibia,3,Both,26,70+ years,294,All causes,3,Rate,2010,124172.91072336242,135084.61040919035,110457.94638311988
4,YLLs (Years of Life Lost),128,Guatemala,1,Male,1,Under 5,294,All causes,3,Rate,1990,167721.2652215557,185317.84825104053,151440.3294914754
4,YLLs (Years of Life Lost),128,Guatemala,2,Female,1,Under 5,294,All causes,3,Rate,1990,149599.368984235,165430.12542163103,135108.54683588535
4,YLLs (Years of Life Lost),128,Guatemala,3,Both,1,Under 5,294,All causes,3,Rate,1990,158813.1542851705,175306.93637926204,143698.26661204177
4,YLLs (Years of Life Lost),128,Guatemala,1,Male,23,5-14 years,294,All causes,3,Rate,1990,14634.492984944425,15724.072293975145,13573.720681973726
4,YLLs (Years of Life Lost),128,Guatemala,2,Female,23,5-14 years,294,All causes,3,Rate,1990,12885.548100579264,13872.850940320564,11870.542926254975
4,YLLs (Years of Life Lost),128,Guatemala,3,Both,23,5-14 years,294,All causes,3,Rate,1990,13769.071149452664,14747.967136127178,12785.433393307801
4,YLLs (Years of Life Lost),128,Guatemala,1,Male,24,15-49 years,294,All causes,3,Rate,1990,34815.54623713299,39621.60066888076,30303.61436904726
4,YLLs (Years of Life Lost),128,Guatemala,2,Female,24,15-49 years,294,All causes,3,Rate,1990,18674.62185783266,21642.595074615285,15953.328492022736
4,YLLs (Years of Life Lost),128,Guatemala,3,Both,24,15-49 years,294,All causes,3,Rate,1990,26483.184696128013,29388.89625112655,23803.567817052623
4,YLLs (Years of Life Lost),128,Guatemala,1,Male,25,50-69 years,294,All causes,3,Rate,1990,61571.71687462209,72864.31497787863,51362.34166947946
4,YLLs (Years of Life Lost),128,Guatemala,2,Female,25,50-69 years,294,All causes,3,Rate,1990,45286.74005184172,51655.99537625325,39189.31718967974
4,YLLs (Years of Life Lost),128,Guatemala,3,Both,25,50-69 years,294,All causes,3,Rate,1990,53400.01073717053,60340.133778405645,47317.98134238789
4,YLLs (Years of Life Lost),128,Guatemala,1,Male,26,70+ years,294,All causes,3,Rate,1990,133657.83357434132,150536.72853025945,117259.2782987611
4,YLLs (Years of Life Lost),128,Guatemala,2,Female,26,70+ years,294,All causes,3,Rate,1990,119075.60962018635,129614.10290459452,108413.77258419417
4,YLLs (Years of Life Lost),128,Guatemala,3,Both,26,70+ years,294,All causes,3,Rate,1990,126302.21840971406,137001.37719027666,116458.43227309299
4,YLLs (Years of Life Lost),196,South Africa,1,Male,1,Under 5,294,All causes,3,Rate,2000,164095.5798651536,194747.95093274556,136649.60705077596
4,YLLs (Years of Life Lost),196,South Africa,2,Female,1,Under 5,294,All causes,3,Rate,2000,124089.37770232474,144882.95263177925,105477.71303825926
4,YLLs (Years of Life Lost),196,South Africa,3,Both,1,Under 5,294,All causes,3,Rate,2000,144243.66192169403,169799.21066311488,121402.81432454073
4,YLLs (Years of Life Lost),34,Azerbaijan,1,Male,1,Under 5,294,All causes,3,Rate,1990,163888.44061305936,191949.80623268502,140545.8778945732
4,YLLs (Years of Life Lost),34,Azerbaijan,2,Female,1,Under 5,294,All causes,3,Rate,1990,141087.30951658453,163942.63228691378,121732.59584835041
4,YLLs (Years of Life Lost),34,Azerbaijan,3,Both,1,Under 5,294,All causes,3,Rate,1990,152826.42308238172,178190.95080780517,131304.10882946523
4,YLLs (Years of Life Lost),34,Azerbaijan,1,Male,23,5-14 years,294,All causes,3,Rate,1990,6660.72464912638,7212.3634215967295,6181.559298730285
4,YLLs (Years of Life Lost),34,Azerbaijan,2,Female,23,5-14 years,294,All causes,3,Rate,1990,4703.309266192881,5042.266680965093,4397.059482471797
4,YLLs (Years of Life Lost),34,Azerbaijan,3,Both,23,5-14 years,294,All causes,3,Rate,1990,5707.040952120008,6147.422330724661,5319.5386210112765
4,YLLs (Years of Life Lost),34,Azerbaijan,1,Male,24,15-49 years,294,All causes,3,Rate,1990,15008.406879714255,15911.698339803828,14032.860157671252
4,YLLs (Years of Life Lost),34,Azerbaijan,2,Female,24,15-49 years,294,All causes,3,Rate,1990,6319.935033089653,6842.283354938715,5852.524624336038
4,YLLs (Years of Life Lost),34,Azerbaijan,3,Both,24,15-49 years,294,All causes,3,Rate,1990,10568.169686708743,11153.81635536196,9974.173595213404
4,YLLs (Years of Life Lost),34,Azerbaijan,1,Male,25,50-69 years,294,All causes,3,Rate,1990,66558.5150276836,71676.7450148958,61022.158546385406
4,YLLs (Years of Life Lost),34,Azerbaijan,2,Female,25,50-69 years,294,All causes,3,Rate,1990,33284.38452251349,35800.99570064251,31004.50155240272
4,YLLs (Years of Life Lost),34,Azerbaijan,3,Both,25,50-69 years,294,All causes,3,Rate,1990,48635.067583509765,51740.3430198352,45531.95049036343
4,YLLs (Years of Life Lost),34,Azerbaijan,1,Male,26,70+ years,294,All causes,3,Rate,1990,127088.42296690395,133848.09375320902,119574.91369819276
4,YLLs (Years of Life Lost),34,Azerbaijan,2,Female,26,70+ years,294,All causes,3,Rate,1990,88312.98977223696,93115.12286402188,83864.72511710109
4,YLLs (Years of Life Lost),34,Azerbaijan,3,Both,26,70+ years,294,All causes,3,Rate,1990,100407.68700367321,104812.60822177243,95900.58300712924
4,YLLs (Years of Life Lost),85,Israel,1,Male,1,Under 5,294,All causes,3,Rate,2000,13202.48376057562,13621.362670535222,12798.585525279672
4,YLLs (Years of Life Lost),85,Israel,2,Female,1,Under 5,294,All causes,3,Rate,2000,11433.316222758134,11803.930237090273,11089.862314318501
4,YLLs (Years of Life Lost),85,Israel,3,Both,1,Under 5,294,All causes,3,Rate,2000,12341.937832404674,12662.595470948607,12033.971597796875
4,YLLs (Years of Life Lost),85,Israel,1,Male,23,5-14 years,294,All causes,3,Rate,2000,1356.877036723187,1380.119422245284,1334.4323173167593
4,YLLs (Years of Life Lost),85,Israel,2,Female,23,5-14 years,294,All causes,3,Rate,2000,1068.1728417533645,1084.0042567397613,1052.3768005945174
4,YLLs (Years of Life Lost),85,Israel,3,Both,23,5-14 years,294,All causes,3,Rate,2000,1216.203816643708,1232.4615633842693,1200.3484234196203
4,YLLs (Years of Life Lost),85,Israel,1,Male,24,15-49 years,294,All causes,3,Rate,2000,6843.070006148832,6930.575992863914,6754.509694830681
4,YLLs (Years of Life Lost),85,Israel,2,Female,24,15-49 years,294,All causes,3,Rate,2000,2906.815280775526,2962.0695984214535,2851.3845735967684
4,YLLs (Years of Life Lost),85,Israel,3,Both,24,15-49 years,294,All causes,3,Rate,2000,4871.60095964969,4923.150560737797,4819.6487750414035
4,YLLs (Years of Life Lost),85,Israel,1,Male,25,50-69 years,294,All causes,3,Rate,2000,27529.853274826,27970.41212530801,27079.912868663912
4,YLLs (Years of Life Lost),85,Israel,2,Female,25,50-69 years,294,All causes,3,Rate,2000,16958.64549991087,17263.252009442163,16662.934272352504
4,YLLs (Years of Life Lost),85,Israel,3,Both,25,50-69 years,294,All causes,3,Rate,2000,21967.609360702696,22230.47079031352,21706.408459803984
4,YLLs (Years of Life Lost),85,Israel,1,Male,26,70+ years,294,All causes,3,Rate,2000,81902.94544548166,82890.31799184211,80888.40898140948
4,YLLs (Years of Life Lost),85,Israel,2,Female,26,70+ years,294,All causes,3,Rate,2000,64952.28143597014,65829.05444124552,64100.651398963
4,YLLs (Years of Life Lost),85,Israel,3,Both,26,70+ years,294,All causes,3,Rate,2000,72132.429756106,72797.53805856472,71485.5007787558
4,YLLs (Years of Life Lost),76,Belgium,1,Male,23,5-14 years,294,All causes,3,Rate,1990,1791.4074021106937,1826.3676431127078,1758.7854347926386
4,YLLs (Years of Life Lost),76,Belgium,2,Female,23,5-14 years,294,All causes,3,Rate,1990,1455.2201590936484,1481.1875059668314,1429.8642227936218
4,YLLs (Years of Life Lost),76,Belgium,3,Both,23,5-14 years,294,All causes,3,Rate,1990,1627.297098552704,1655.313327667842,1600.3490699970087
4,YLLs (Years of Life Lost),76,Belgium,1,Male,24,15-49 years,294,All causes,3,Rate,1990,9483.117493020743,9570.350989867324,9391.736680490683
4,YLLs (Years of Life Lost),76,Belgium,2,Female,24,15-49 years,294,All causes,3,Rate,1990,4827.729529107263,4895.195009878631,4762.046810370047
4,YLLs (Years of Life Lost),76,Belgium,3,Both,24,15-49 years,294,All causes,3,Rate,1990,7198.177176838213,7253.183461359604,7139.73726450015
4,YLLs (Years of Life Lost),76,Belgium,1,Male,25,50-69 years,294,All causes,3,Rate,1990,41233.442345159565,41683.582274057066,40767.415607202325
4,YLLs (Years of Life Lost),76,Belgium,2,Female,25,50-69 years,294,All causes,3,Rate,1990,20442.140871298587,20704.054308154708,20192.14464357066
4,YLLs (Years of Life Lost),76,Belgium,3,Both,25,50-69 years,294,All causes,3,Rate,1990,30502.732202579584,30763.406962819307,30242.222259414393
4,YLLs (Years of Life Lost),76,Belgium,1,Male,26,70+ years,294,All causes,3,Rate,1990,116739.12881196944,117656.42132786808,115759.54587456478
4,YLLs (Years of Life Lost),76,Belgium,2,Female,26,70+ years,294,All causes,3,Rate,1990,73615.54649428312,74304.90018393572,72947.60008092366
4,YLLs (Years of Life Lost),76,Belgium,3,Both,26,70+ years,294,All causes,3,Rate,1990,89235.11035501646,89794.10938043254,88659.86287080059
4,YLLs (Years of Life Lost),20,Viet Nam,1,Male,1,Under 5,294,All causes,3,Rate,2010,39308.03635889383,45953.08580973345,33050.93834454156
4,YLLs (Years of Life Lost),20,Viet Nam,2,Female,1,Under 5,294,All causes,3,Rate,2010,28096.16250841327,32686.553979819106,23837.940164994234
4,YLLs (Years of Life Lost),20,Viet Nam,3,Both,1,Under 5,294,All causes,3,Rate,2010,33915.417363326065,39551.236742322246,28633.62780344307
4,YLLs (Years of Life Lost),20,Viet Nam,1,Male,23,5-14 years,294,All causes,3,Rate,2010,3275.3618339401833,3737.3074272161534,2928.0738266811118
4,YLLs (Years of Life Lost),20,Viet Nam,2,Female,23,5-14 years,294,All causes,3,Rate,2010,1923.737010878422,2205.594106047292,1679.788042177447
4,YLLs (Years of Life Lost),20,Viet Nam,3,Both,23,5-14 years,294,All causes,3,Rate,2010,2620.2291831122384,3002.318573797804,2320.2560249363164
4,YLLs (Years of Life Lost),20,Viet Nam,1,Male,24,15-49 years,294,All causes,3,Rate,2010,13708.788000960378,16558.273674119944,11068.665722654752
4,YLLs (Years of Life Lost),20,Viet Nam,2,Female,24,15-49 years,294,All causes,3,Rate,2010,4861.43195112897,5780.259288790912,3769.580386872195
4,YLLs (Years of Life Lost),20,Viet Nam,3,Both,24,15-49 years,294,All causes,3,Rate,2010,9313.114955141613,11149.13032440917,7405.244381297214
4,YLLs (Years of Life Lost),20,Viet Nam,1,Male,25,50-69 years,294,All causes,3,Rate,2010,52291.85526399466,57731.43514856581,47460.48289256
4,YLLs (Years of Life Lost),20,Viet Nam,2,Female,25,50-69 years,294,All causes,3,Rate,2010,21052.40734701555,25285.54638275578,17312.423883882835
4,YLLs (Years of Life Lost),20,Viet Nam,3,Both,25,50-69 years,294,All causes,3,Rate,2010,35349.88705339819,40064.44007347769,31380.151539443275
4,YLLs (Years of Life Lost),20,Viet Nam,1,Male,26,70+ years,294,All causes,3,Rate,2010,127604.43095644875,133148.35985684386,124063.3331388954
4,YLLs (Years of Life Lost),20,Viet Nam,2,Female,26,70+ years,294,All causes,3,Rate,2010,79292.26636250109,86679.60176403321,74378.70901614195
4,YLLs (Years of Life Lost),20,Viet Nam,3,Both,26,70+ years,294,All causes,3,Rate,2010,97386.92025754735,103890.43727434217,94168.47936098282
4,YLLs (Years of Life Lost),212,Mauritania,1,Male,1,Under 5,294,All causes,3,Rate,2000,195148.01547744227,218631.64244405812,173371.42255751617
4,YLLs (Years of Life Lost),212,Mauritania,2,Female,1,Under 5,294,All causes,3,Rate,2000,165376.5429113102,183845.98642842908,148441.07071630177
4,YLLs (Years of Life Lost),212,Mauritania,3,Both,1,Under 5,294,All causes,3,Rate,2000,180513.19924777822,200925.81748663308,161466.00770200533
4,YLLs (Years of Life Lost),212,Mauritania,1,Male,23,5-14 years,294,All causes,3,Rate,2000,9697.449909972556,10826.042769177662,8604.02341746978
4,YLLs (Years of Life Lost),212,Mauritania,2,Female,23,5-14 years,294,All causes,3,Rate,2000,8554.345847573739,9434.375125737835,7690.466761674758
4,YLLs (Years of Life Lost),212,Mauritania,3,Both,23,5-14 years,294,All causes,3,Rate,2000,9134.680751535328,10151.860259455481,8147.374598091619
4,YLLs (Years of Life Lost),212,Mauritania,1,Male,24,15-49 years,294,All causes,3,Rate,2000,14265.810871755291,16005.978229064654,12569.486812221256
4,YLLs (Years of Life Lost),212,Mauritania,2,Female,24,15-49 years,294,All causes,3,Rate,2000,15848.491789000116,18187.808832943316,13690.488874744009
4,YLLs (Years of Life Lost),212,Mauritania,3,Both,24,15-49 years,294,All causes,3,Rate,2000,15089.067300314382,17147.6226993145,13152.457616290974
4,YLLs (Years of Life Lost),212,Mauritania,1,Male,25,50-69 years,294,All causes,3,Rate,2000,53107.46343683955,60826.43935483765,45461.06628147742
4,YLLs (Years of Life Lost),212,Mauritania,2,Female,25,50-69 years,294,All causes,3,Rate,2000,54992.76869398658,61479.43787610223,48195.32774745442
4,YLLs (Years of Life Lost),212,Mauritania,3,Both,25,50-69 years,294,All causes,3,Rate,2000,54040.1718473713,61171.865330364104,46820.128528668385
4,YLLs (Years of Life Lost),212,Mauritania,1,Male,26,70+ years,294,All causes,3,Rate,2000,115976.03671158207,127534.33499803685,103226.31326338521
4,YLLs (Years of Life Lost),212,Mauritania,2,Female,26,70+ years,294,All causes,3,Rate,2000,120997.79693850396,129057.96885241702,111465.78550226029
4,YLLs (Years of Life Lost),212,Mauritania,3,Both,26,70+ years,294,All causes,3,Rate,2000,118585.19340378932,128276.2804260699,107512.4758397485
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,1,Male,1,Under 5,294,All causes,3,Rate,1990,27404.329301938702,32349.641410930933,22708.973145253378
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,2,Female,1,Under 5,294,All causes,3,Rate,1990,23361.120371734018,27635.74463884813,19533.180380334972
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,3,Both,1,Under 5,294,All causes,3,Rate,1990,25401.20478204207,29915.614934458656,21211.77091567831
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,1,Male,23,5-14 years,294,All causes,3,Rate,1990,2132.584777835789,2408.4680658709603,1886.4606329099604
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,2,Female,23,5-14 years,294,All causes,3,Rate,1990,1956.8648358293954,2171.7966360696832,1761.3410191087
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,3,Both,23,5-14 years,294,All causes,3,Rate,1990,2045.0481069445934,2283.492539471162,1832.128905070265
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,1,Male,24,15-49 years,294,All causes,3,Rate,1990,11435.87848427921,12332.70024745193,10526.423491737656
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,2,Female,24,15-49 years,294,All causes,3,Rate,1990,6154.714088120447,6669.044379076501,5685.422569944716
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,3,Both,24,15-49 years,294,All causes,3,Rate,1990,8706.274384940327,9252.54863950613,8209.855574508341
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,1,Male,25,50-69 years,294,All causes,3,Rate,1990,54636.00468317072,58325.68957524564,51121.74294068501
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,2,Female,25,50-69 years,294,All causes,3,Rate,1990,27560.58931890461,30377.445018064187,24888.05530586581
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,3,Both,25,50-69 years,294,All causes,3,Rate,1990,40219.990731621205,42515.309641993794,37892.30383646809
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,1,Male,26,70+ years,294,All causes,3,Rate,1990,116867.53974756008,121542.33954074352,112568.6217460905
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,2,Female,26,70+ years,294,All causes,3,Rate,1990,71044.13926982574,76081.79263759582,66965.90756889895
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,3,Both,26,70+ years,294,All causes,3,Rate,1990,89156.04172854316,92849.68712640567,85994.5622103211
4,YLLs (Years of Life Lost),179,Ethiopia,1,Male,1,Under 5,294,All causes,3,Rate,2010,189391.1257906061,223308.96269752807,157329.15114758103
4,YLLs (Years of Life Lost),179,Ethiopia,2,Female,1,Under 5,294,All causes,3,Rate,2010,155005.29495568326,181831.0431285782,130570.65981665663
4,YLLs (Years of Life Lost),179,Ethiopia,3,Both,1,Under 5,294,All causes,3,Rate,2010,172586.48540162045,202983.89882772273,144526.60682449082
4,YLLs (Years of Life Lost),179,Ethiopia,1,Male,23,5-14 years,294,All causes,3,Rate,2010,9192.933404002597,10231.456957471175,7794.162216480456
4,YLLs (Years of Life Lost),179,Ethiopia,2,Female,23,5-14 years,294,All causes,3,Rate,2010,7450.700031902027,8565.045189799697,5864.0380250994685
4,YLLs (Years of Life Lost),179,Ethiopia,3,Both,23,5-14 years,294,All causes,3,Rate,2010,8343.687244829023,9413.334643609394,6872.140345556288
4,YLLs (Years of Life Lost),179,Ethiopia,1,Male,24,15-49 years,294,All causes,3,Rate,2010,17546.80513893591,19304.81899238548,15950.746951713718
4,YLLs (Years of Life Lost),179,Ethiopia,2,Female,24,15-49 years,294,All causes,3,Rate,2010,16886.54102300688,19527.96562914173,14560.608956785894
4,YLLs (Years of Life Lost),179,Ethiopia,3,Both,24,15-49 years,294,All causes,3,Rate,2010,17212.99867659487,19064.371609685255,15498.624356347307
4,YLLs (Years of Life Lost),179,Ethiopia,1,Male,25,50-69 years,294,All causes,3,Rate,2010,62044.44856368769,68621.58093569809,55481.577843077765
4,YLLs (Years of Life Lost),179,Ethiopia,2,Female,25,50-69 years,294,All causes,3,Rate,2010,45904.40211338922,50649.50006314797,41893.62367581858
4,YLLs (Years of Life Lost),179,Ethiopia,3,Both,25,50-69 years,294,All causes,3,Rate,2010,54293.08055926083,58207.2641927586,50472.92900287763
4,YLLs (Years of Life Lost),179,Ethiopia,1,Male,26,70+ years,294,All causes,3,Rate,2010,125791.22480248193,136475.36382286935,115002.57203886328
4,YLLs (Years of Life Lost),179,Ethiopia,2,Female,26,70+ years,294,All causes,3,Rate,2010,101911.86435321177,106415.07578701434,98427.10320129067
4,YLLs (Years of Life Lost),179,Ethiopia,3,Both,26,70+ years,294,All causes,3,Rate,2010,114920.4600699578,120165.81428889584,109473.46710322505
4,YLLs (Years of Life Lost),40,Turkmenistan,1,Male,1,Under 5,294,All causes,3,Rate,2000,121680.14724621465,139864.37222455812,105741.45752053215
4,YLLs (Years of Life Lost),40,Turkmenistan,2,Female,1,Under 5,294,All causes,3,Rate,2000,93886.32760847668,107416.14234471021,82057.47986913555
4,YLLs (Years of Life Lost),40,Turkmenistan,3,Both,1,Under 5,294,All causes,3,Rate,2000,108070.59647307695,123971.80240784136,94454.59358195156
4,YLLs (Years of Life Lost),40,Turkmenistan,1,Male,23,5-14 years,294,All causes,3,Rate,2000,6160.946658996819,6630.5232283990035,5720.588904651976
4,YLLs (Years of Life Lost),40,Turkmenistan,2,Female,23,5-14 years,294,All causes,3,Rate,2000,4396.367706734601,4674.084734944901,4120.686580745453
4,YLLs (Years of Life Lost),40,Turkmenistan,3,Both,23,5-14 years,294,All causes,3,Rate,2000,5305.863476916147,5675.813899887902,4949.333265638499
4,YLLs (Years of Life Lost),40,Turkmenistan,1,Male,24,15-49 years,294,All causes,3,Rate,2000,19826.119147636407,20164.59252068963,19507.939081393753
